,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
376,Thailand,-0.23,6.11,24.38,0.58,1.1,70.9,0.1,82461,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,-2.0,no change,23.4,74.1,23.4,74.1,23.7,74.7,24.0,75.3,19.69,0.1,19.69,Database 1
377,Thailand,-0.54,11.04,23.6,0.6,1.1,70.6,0.17,82462,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,36.0,0.0,no change,23.1,73.6,23.1,73.6,23.4,74.1,23.7,74.6,33.46,0.17,33.46,Database 1
378,Thailand,-0.45,9.3,23.51,0.55,1.1,70.4,0.1,82463,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,0.0,cooler,23.0,73.4,23.0,73.4,23.3,73.9,23.5,74.4,19.69,0.1,19.69,Database 1
379,Thailand,-0.21,5.95,24.8,0.65,1.1,70.0,0.12,82464,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,-1.0,no change,23.1,73.6,23.1,73.6,23.6,74.5,24.1,75.3,23.62,0.12,23.62,Database 1
380,Thailand,-0.1,5.21,24.96,0.63,1.1,69.5,0.1,82465,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25.0,0.0,no change,23.3,73.9,23.3,73.9,23.8,74.9,24.4,75.9,19.69,0.1,19.69,Database 1
381,Thailand,0.08,5.13,25.46,0.47,1.1,59.6,0.11,82466,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,1.0,cooler,25.4,77.7,25.4,77.7,25.7,78.3,26.0,78.9,21.65,0.11,21.65,Database 1
382,Thailand,0.2,5.82,26.2,0.65,1.1,60.1,0.16,82467,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,0.0,cooler,25.2,77.4,25.2,77.4,25.4,77.8,25.6,78.2,31.5,0.16,31.5,Database 1
383,Thailand,0.05,5.04,25.69,0.56,1.1,60.7,0.13,82468,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32.0,2.0,cooler,24.9,76.8,24.9,76.8,25.2,77.4,25.6,78.0,25.59,0.13,25.59,Database 1
384,Thailand,-0.39,8.13,24.12,0.56,1.1,62.5,0.12,82469,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,45.0,0.0,cooler,23.3,73.9,23.3,73.9,23.8,74.8,24.3,75.7,23.62,0.12,23.62,Database 1
385,Thailand,-0.34,7.36,24.28,0.56,1.1,62.7,0.12,82470,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37.0,0.0,no change,23.5,74.3,23.5,74.3,23.9,75.1,24.4,75.9,23.62,0.12,23.62,Database 1
386,Thailand,-0.13,5.33,25.05,0.65,1.1,62.1,0.12,82471,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,0.0,no change,23.8,74.8,23.8,74.8,24.0,75.2,24.2,75.6,23.62,0.12,23.62,Database 1
387,Thailand,-0.35,7.5,24.22,0.55,1.1,61.9,0.12,82472,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,0.0,warmer,23.7,74.7,23.7,74.7,24.0,75.2,24.4,75.8,23.62,0.12,23.62,Database 1
388,Thailand,-0.1,5.2,25.08,0.65,1.1,61.9,0.11,82473,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,42.0,0.0,cooler,23.6,74.5,23.6,74.5,24.0,75.3,24.5,76.0,21.65,0.11,21.65,Database 1
389,Thailand,-0.28,6.67,24.17,0.56,1.1,61.8,0.1,82474,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,-0.0,no change,23.6,74.5,23.6,74.5,23.9,75.0,24.1,75.4,19.69,0.1,19.69,Database 1
390,Thailand,-0.2,5.86,24.96,0.63,1.1,61.9,0.14,82475,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,0.0,no change,23.7,74.7,23.7,74.7,24.1,75.3,24.5,76.0,27.56,0.14,27.56,Database 1
391,Thailand,-0.12,5.29,25.13,0.7,1.1,62.4,0.12,82476,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34.0,-1.0,cooler,23.5,74.3,23.5,74.3,23.7,74.7,23.9,75.1,23.62,0.12,23.62,Database 1
392,Thailand,-0.7,15.42,22.63,0.27,1.1,61.7,0.09,82477,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,0.0,cooler,24.5,76.1,24.5,76.1,24.7,76.5,24.9,76.9,17.72,0.09,17.72,Database 1
393,Thailand,0.18,5.71,25.95,0.56,1.1,60.2,0.11,82478,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37.0,0.0,no change,25.2,77.4,25.2,77.4,25.5,77.8,25.7,78.3,21.65,0.11,21.65,Database 1
394,Thailand,0.09,5.15,25.72,0.57,1.1,60.7,0.12,82479,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,0.0,cooler,25.0,77.0,25.0,77.0,25.2,77.4,25.4,77.8,23.62,0.12,23.62,Database 1
395,Thailand,0.39,8.24,26.55,0.56,1.1,59.3,0.1,82480,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,36.0,1.0,cooler,25.8,78.4,25.8,78.4,26.1,78.9,26.3,79.4,19.69,0.1,19.69,Database 1
396,Thailand,0.42,8.62,26.63,0.56,1.1,58.9,0.1,82481,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,2.0,cooler,25.9,78.6,25.9,78.6,26.1,79.0,26.3,79.4,19.69,0.1,19.69,Database 1
397,Thailand,0.71,15.51,28.28,0.88,1.1,59.1,0.09,82482,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,0.0,no change,25.2,77.4,25.2,77.4,25.5,77.8,25.7,78.3,17.72,0.09,17.72,Database 1
398,Thailand,-0.31,6.99,24.35,0.57,1.1,62.5,0.12,82483,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38.0,1.0,cooler,23.7,74.7,23.7,74.7,24.0,75.1,24.2,75.6,23.62,0.12,23.62,Database 1
399,Thailand,-0.08,5.13,25.06,0.56,1.1,61.9,0.11,82484,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,1.0,cooler,24.2,75.6,24.2,75.6,24.6,76.3,25.1,77.1,21.65,0.11,21.65,Database 1
400,Thailand,0.07,5.11,25.68,0.56,1.1,60.3,0.12,82485,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,1.0,cooler,24.9,76.8,24.9,76.8,25.2,77.4,25.6,78.0,23.62,0.12,23.62,Database 1
401,Thailand,0.2,5.86,26.62,0.82,1.1,60.7,0.14,82486,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,1.0,cooler,24.0,75.2,24.0,75.2,24.3,75.8,24.7,76.4,27.56,0.14,27.56,Database 1
402,Thailand,0.04,5.03,25.46,0.58,1.1,60.0,0.11,82487,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,2.0,cooler,24.6,76.3,24.6,76.3,24.9,76.9,25.2,77.4,21.65,0.11,21.65,Database 1
403,Thailand,0.53,10.86,27.19,0.65,1.1,57.8,0.1,82488,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,49.0,1.0,cooler,25.7,78.3,25.7,78.3,26.1,78.9,26.5,79.6,19.69,0.1,19.69,Database 1
404,Thailand,0.26,6.43,26.57,0.65,1.1,58.7,0.14,82489,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37.0,1.0,cooler,25.2,77.4,25.2,77.4,25.5,77.9,25.9,78.5,27.56,0.14,27.56,Database 1
405,Thailand,0.26,6.41,26.62,0.72,1.1,59.2,0.13,82490,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,-1.0,no change,24.8,76.6,24.8,76.6,25.0,77.0,25.2,77.4,25.59,0.13,25.59,Database 1
406,Thailand,-0.41,8.47,24.07,0.47,1.1,59.6,0.13,82491,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,0.0,no change,24.3,75.7,24.3,75.7,24.5,76.1,24.7,76.5,25.59,0.13,25.59,Database 1
407,Thailand,-0.08,5.15,25.32,0.65,1.1,60.2,0.15,82492,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38.0,0.0,no change,24.1,75.4,24.1,75.4,24.5,76.1,24.9,76.8,29.53,0.15,29.53,Database 1
408,Thailand,0.3,6.83,26.9,0.83,1.1,60.1,0.15,82493,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,1.0,cooler,24.4,75.9,24.4,75.9,24.7,76.4,24.9,76.9,29.53,0.15,29.53,Database 1
409,Thailand,-0.01,5.0,25.6,0.65,1.1,59.7,0.14,82494,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,1.0,cooler,24.4,75.9,24.4,75.9,24.6,76.3,24.8,76.7,27.56,0.14,27.56,Database 1
410,Thailand,0.34,7.34,27.24,0.91,1.1,60.2,0.13,82495,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,-1.0,no change,23.9,75.0,23.9,75.0,24.3,75.7,24.7,76.4,25.59,0.13,25.59,Database 1
411,Thailand,-0.64,13.63,23.31,0.56,1.1,61.1,0.16,82496,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,23.0,0.0,no change,23.2,73.8,23.2,73.8,23.4,74.2,23.6,74.6,31.5,0.16,31.5,Database 1
412,Thailand,-0.75,16.82,22.83,0.56,1.1,61.7,0.12,82497,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,-0.0,no change,22.3,72.1,22.3,72.1,22.7,72.8,23.1,73.5,23.62,0.12,23.62,Database 1
413,Thailand,-0.4,8.4,24.23,0.81,1.1,62.7,0.16,82498,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34.0,-2.0,no change,22.0,71.6,22.0,71.6,22.4,72.3,22.8,73.0,31.5,0.16,31.5,Database 1
414,Thailand,-1.23,36.76,21.44,0.56,1.1,63.6,0.18,82499,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,-0.0,cooler,21.5,70.7,21.5,70.7,21.8,71.3,22.2,71.9,35.43,0.18,35.43,Database 1
415,Thailand,-0.97,24.85,22.0,0.41,1.1,62.8,0.11,82500,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,40.0,0.0,cooler,22.8,73.0,22.8,73.0,23.0,73.4,23.2,73.8,21.65,0.11,21.65,Database 1
416,Thailand,-0.21,5.89,24.45,0.56,1.1,61.2,0.1,82501,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,54.0,0.0,cooler,23.8,74.8,23.8,74.8,24.1,75.4,24.4,76.0,19.69,0.1,19.69,Database 1
417,Thailand,-0.37,7.82,24.29,0.56,1.1,60.8,0.13,82502,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,0.0,no change,23.6,74.5,23.6,74.5,24.0,75.2,24.4,75.9,25.59,0.13,25.59,Database 1
418,Thailand,-0.01,5.0,25.74,0.8,1.1,60.9,0.13,82503,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,23.0,-1.0,no change,23.4,74.1,23.4,74.1,23.6,74.5,23.8,74.9,25.59,0.13,25.59,Database 1
419,Thailand,-0.46,9.48,23.83,0.56,1.1,60.9,0.12,82504,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,24.0,-1.0,cooler,23.2,73.8,23.2,73.8,23.6,74.4,24.0,75.1,23.62,0.12,23.62,Database 1
420,Thailand,-0.5,10.24,23.87,0.65,1.1,61.6,0.14,82505,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,47.0,-2.0,no change,22.8,73.0,22.8,73.0,23.0,73.4,23.2,73.8,27.56,0.14,27.56,Database 1
421,Thailand,-0.71,15.63,23.15,0.56,1.1,58.7,0.16,82506,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,23.0,-1.0,warmer,22.9,73.2,22.9,73.2,23.3,74.0,23.8,74.8,31.5,0.16,31.5,Database 1
422,Thailand,-0.68,14.69,23.28,0.56,1.1,58.6,0.14,82507,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,-1.0,no change,22.9,73.2,22.9,73.2,23.2,73.7,23.4,74.2,27.56,0.14,27.56,Database 1
423,Thailand,-1.21,35.95,21.4,0.29,1.1,58.3,0.11,82508,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38.0,1.0,cooler,23.1,73.6,23.1,73.6,23.4,74.2,23.7,74.7,21.65,0.11,21.65,Database 1
424,Thailand,-0.47,9.68,24.02,0.65,1.1,59.1,0.14,82509,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,-1.0,no change,22.8,73.0,22.8,73.0,23.2,73.7,23.6,74.4,27.56,0.14,27.56,Database 1
425,Thailand,-0.66,14.13,23.28,0.56,1.1,58.9,0.13,82510,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,-1.0,no change,22.8,73.0,22.8,73.0,23.1,73.6,23.5,74.2,25.59,0.13,25.59,Database 1
426,Thailand,-0.64,13.62,23.33,0.56,1.1,59.1,0.13,82511,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,0.0,cooler,22.9,73.2,22.9,73.2,23.2,73.7,23.4,74.2,25.59,0.13,25.59,Database 1
427,Thailand,-1.17,33.97,21.66,0.29,1.1,58.7,0.12,82512,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,-1.0,no change,23.4,74.1,23.4,74.1,23.7,74.6,23.9,75.1,23.62,0.12,23.62,Database 1
428,Thailand,-0.44,9.06,23.73,0.51,1.1,58.6,0.11,82513,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,0.0,cooler,23.7,74.7,23.7,74.7,23.9,75.0,24.1,75.4,21.65,0.11,21.65,Database 1
