Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (¡C),Thermal sensation,PMV,PPD,SET,Clo,Met
27.7,31,0.13,31.5,0,0.7,14,27.38,0.62,1.2
27.7,31,0.13,31.5,0,0.8,18,28.03,0.72,1.2
27.7,31,0.13,31.5,0,0.4,9,26.67,0.68,1
25.4,34,0.15,31.5,0,-0.5,10,24.06,0.62,1
25.4,34,0.15,31.5,0,-0.5,10,24.06,0.62,1
27,32,0.21,31.5,0,0.1,5,25.34,0.63,1
26.7,34,0.01,31.5,0,0.5,10,26.58,0.68,1
26.1,27,0.02,31.5,0,-0.2,6,24.49,0.63,1
26.1,27,0.02,31.5,0,-0.2,6,24.42,0.62,1
26.1,27,0.02,31.5,0,-0.2,6,24.42,0.62,1
25.6,27,0.03,31.5,0,-0.4,8,23.97,0.62,1
25.9,28,0.3,31.5,0,-0.3,7,24.3,0.68,1
25,49,0.01,31.5,0,0.2,6,26.07,0.68,1
29.2,27,0.15,31.5,0,1.1,29,28.23,0.63,1
29.1,26,0.03,31.5,0,0.8,19,27.15,0.62,1
29.1,26,0.03,31.5,0,0.8,19,27.15,0.62,1
30,25,0.27,31.5,0,1.2,37,27.8,0.63,1
30,25,0.27,31.5,0,1.5,49,29.11,0.88,1
30,25,0.27,31.5,0,1.2,36,27.75,0.62,1
31,25,0.24,31.5,0,1.5,52,28.63,0.68,1
34.5,31,1.38,31.5,0,2.8,98,29.44,0.68,1
33.9,29,0.17,31.5,0,2.6,95,31.36,0.62,1
34.3,31,0.77,31.5,0,2.7,97,29.41,0.62,1
33.9,34,0.4,31.5,0,2.5,94,33.4,0.73,1.7
33.4,33,0.5,31.5,0,2.5,93,31.28,0.95,1
33,34,0.74,31.5,0,2.1,83,28.79,0.68,1
27.9,35,0.22,31.5,0,0.6,14,26.92,0.68,1
27.9,35,0.22,31.5,0,0.6,14,26.92,0.68,1
30.4,31,0.25,31.5,0,-0.7,15,21.51,0.68,1
28.6,32,0.26,31.5,0,0.7,17,26.92,0.68,1
28.7,36,0.28,31.5,0,0.8,19,27.03,0.68,1
28.5,32,0.2,31.5,0,0.7,16,27.16,0.68,1
28.5,32,0.2,31.5,0,0.7,16,27.16,0.68,1
30.2,34,1.01,31.5,0,1,27,26.39,0.68,1
30.2,34,1.01,31.5,0,1,27,26.39,0.68,1
30.2,34,1.01,31.5,0,1.5,51,27.18,0.53,1.7
30.2,34,1.01,31.5,0,1,27,26.39,0.68,1
31.5,34,0.28,31.5,0,1.7,64,29.16,0.68,1
31.5,34,0.28,31.5,0,1.7,64,29.16,0.68,1
31.5,34,0.28,31.5,0,1.7,64,29.16,0.68,1
28.4,38,0.1,31.5,0,1.4,43,30.6,0.53,1.7
34.3,32,0.17,31.5,0,2.7,97,32.13,0.68,1
28.1,32,0.57,31.5,0,0.5,11,26.08,0.88,1
28.1,32,0.57,31.5,0,0.1,5,24.84,0.68,1
28.1,32,0.57,31.5,0,0.4,9,25.09,0.62,1.2
30.5,33,0.03,31.5,0,1.6,54,29.28,0.62,1
30.5,33,0.03,31.5,0,1.7,63,31.1,0.77,1.2
30.5,33,0.03,31.5,0,1.7,59,30.25,0.62,1.2
30.5,33,0.03,31.5,0,1.7,61,30.6,0.68,1.2
30.4,34,0.15,31.5,0,1.5,54,29.78,0.72,1
30.4,34,0.15,31.5,0,1.5,52,29.57,0.68,1
29.7,58,0.14,27,0,0.3,7,25.86,0.62,1
30,56,0.06,27,0,1.8,67,31.16,0.72,1
28.4,53,0.05,27,0,1,28,28.29,0.62,1
28.4,53,0.05,27,0,1.1,31,28.69,0.68,1
28.4,53,0.05,27,0,1.1,31,28.69,0.68,1
28.4,53,0.05,27,0,1.2,33,28.94,0.72,1
28.7,59,0.03,27,0,1.4,43,29.7,0.68,1
28.7,59,0.03,27,0,1.4,43,29.7,0.68,1
28.8,59,0.06,27,0,1.3,41,29.38,0.63,1
28.8,59,0.06,27,0,1.3,40,29.31,0.62,1
28.9,61,0.05,27,0,1.4,44,29.8,0.68,1
28.9,61,0.05,27,0,1.3,41,29.46,0.63,1
28.9,61,0.05,27,0,1.3,41,29.46,0.63,1
28.9,61,0.05,27,0,1.3,41,29.46,0.63,1
29.1,58,0.05,27,0,1.4,46,29.81,0.68,1
29.3,60,0.08,27,0,1.4,45,29.82,0.63,1
29.3,60,0.08,27,0,1.4,44,29.75,0.62,1
29.3,60,0.08,27,0,1.4,45,29.82,0.63,1
26.3,60,0.05,27,0,0.5,11,26.98,0.68,1
25.9,60,0.06,27,0,0.2,6,25.75,0.62,1
25.7,60,0.03,27,0,0.3,7,26.12,0.68,1
25.7,60,0.03,27,0,0.2,6,25.67,0.62,1
25.7,60,0.03,27,0,0.2,6,25.75,0.63,1
25.7,60,0.03,27,0,0.2,6,25.75,0.63,1
25.9,60,0.02,27,0,0.4,8,26.41,0.72,1
25.9,60,0.02,27,0,0.2,6,25.66,0.62,1
25.3,61,0.02,27,0,0.4,9,26.84,0.88,1
25.3,61,0.02,27,0,0.1,5,25.37,0.68,1
25.3,61,0.02,27,0,0.1,5,25.37,0.68,1
25.3,61,0.02,27,0,0,5,24.9,0.62,1
25.3,61,0.02,27,0,0,5,24.98,0.63,1
26.3,65,0.03,27,0,0.5,9,26.67,0.68,1
26.3,65,0.03,27,0,0.3,7,26.2,0.62,1
26.3,65,0.03,27,0,0.5,9,26.67,0.68,1
26.2,65,0.03,27,0,0.5,10,26.82,0.68,1
26.2,65,0.03,27,0,0.5,10,26.82,0.68,1
25.6,67,0.02,27,0,0.3,7,26.29,0.68,1
25.8,65,0.02,27,0,0.4,8,26.45,0.68,1
25.8,65,0.02,27,0,0.4,8,26.45,0.68,1
25.9,56,0.01,27,0,0.1,5,25.43,0.62,1
25.9,56,0.01,27,0,0.3,7,26.16,0.72,1
24.8,58,0.02,27,0,-0.2,6,24.41,0.63,1
24.8,58,0.02,27,0,-0.2,6,24.34,0.62,1
25.9,56,0.04,27,0,0.2,6,25.71,0.68,1
25.9,56,0.04,27,0,0.1,5,25.26,0.62,1
25.9,56,0.04,27,0,0.1,5,25.26,0.62,1
26.4,59,0.03,27,0,0.4,8,26.26,0.62,1
26.2,61,0.1,27,0,0,5,25.17,0.62,1
26.2,61,0.1,27,0,0,5,25.17,0.62,1
27.2,61,0.03,27,0,0.8,17,27.73,0.68,1
27.2,61,0.03,27,0,0.8,17,27.73,0.68,1
27.2,61,0.03,27,0,0.7,15,27.37,0.63,1
30.2,57,0.03,27,0,1.8,68,31.18,0.68,1
30.2,57,0.03,27,0,1.8,68,31.18,0.68,1
30.2,57,0.03,27,0,1.8,66,30.81,0.62,1
30.2,57,0.03,27,0,1.8,68,31.18,0.68,1
30.2,57,0.03,27,0,1.8,68,31.18,0.68,1
29.9,49,0.1,27,0,1.4,48,29.86,0.68,1
29.9,49,0.1,27,0,1.4,48,29.86,0.68,1
29.9,49,0.1,27,0,1.4,45,29.49,0.62,1
25.6,39,0.05,27,0,0.1,5,25.33,0.62,1
24.8,40,0.03,27,0,-0.3,7,24.13,0.68,1
24.8,40,0.03,27,0,-0.3,7,24.13,0.68,1
25.1,37,0.03,27,0,-0.1,5,24.78,0.68,1
24.7,39,0.06,27,0,-0.6,12,23.26,0.62,1
24.7,39,0.06,27,0,-0.4,9,23.68,0.68,1
23.7,39,0.05,27,0,-0.8,18,22.79,0.62,1
26.4,67,0.02,27,0,0.4,8,26.45,0.63,1
26.4,67,0.02,27,0,0.5,10,26.85,0.68,1
25.9,69,0.01,27,0,0.4,8,26.38,0.62,1
25.9,69,0.01,27,0,0.5,10,26.86,0.68,1
25.9,69,0.01,27,0,0.5,10,26.86,0.68,1
25.5,70,0.03,27,0,0.1,5,25.48,0.62,1
25.5,70,0.03,27,0,0.2,6,25.98,0.68,1
25.5,70,0.03,27,0,0.1,5,25.48,0.62,1
25.8,65,0.03,27,0,0.2,6,25.58,0.62,1
25.8,65,0.03,27,0,0.2,6,25.58,0.62,1
25.8,65,0.03,27,0,0.3,7,26.06,0.68,1
25.4,66,0.01,27,0,0.1,5,25.48,0.62,1
25.9,64,0.01,27,0,0.3,7,26.16,0.68,1
25.9,64,0.01,27,0,0.3,7,26.16,0.68,1
26.8,44,0.04,27,0,0.5,11,26.7,0.68,1
27.1,44,0.02,27,0,0.6,14,27.11,0.68,1
25.7,38,0.03,27,0,0,5,25.13,0.63,1
25.7,38,0.03,27,0,0,5,25.13,0.63,1
25.7,38,0.03,27,0,0,5,25.13,0.63,1
25.7,38,0.03,27,0,0.1,5,25.46,0.68,1
28.2,59,0.01,27,0,1.2,34,29.06,0.68,1
28.2,59,0.01,27,0,1.1,30,28.66,0.62,1
28.3,65,0.05,27,0,1.2,37,29.46,0.68,1
28.3,65,0.05,27,0,1.2,37,29.46,0.68,1
29,66,0.01,27,0,1.4,45,29.93,0.63,1
29.1,59,0.05,27,0,1.4,48,29.97,0.68,1
29.1,59,0.05,27,0,1.4,48,29.97,0.68,1
29.1,59,0.05,27,0,1.4,45,29.64,0.63,1
28.7,55,0.03,27,0,1.2,38,29.18,0.68,1
28.7,55,0.03,27,0,1.2,38,29.18,0.68,1
28.7,55,0.03,27,0,1.2,34,28.79,0.62,1
28.9,58,0.03,27,0,1.3,39,29.22,0.62,1
28.9,58,0.03,27,0,1.3,43,29.61,0.68,1
28.9,58,0.03,27,0,1.3,43,29.61,0.68,1
26.5,62,0.02,27,0,0.9,21,28.71,0.95,1
30,53,0.02,27,0,1.6,58,30.35,0.68,1
30,55,0.06,27,0,1.6,59,30.36,0.63,1
31.2,51,0.02,27,0,2,79,31.39,0.63,1
25.5,43,0.05,27,0,0,5,25.14,0.62,1
25.2,43,0.03,27,0,-0.1,5,24.77,0.62,1
25.2,43,0.03,27,0,-0.1,5,24.77,0.62,1
25.2,43,0.03,27,0,0,5,25.17,0.68,1
25.2,43,0.03,27,0,0,5,25.17,0.68,1
25.2,43,0.03,27,0,0,5,25.17,0.68,1
25.2,43,0.03,27,0,0,5,25.17,0.68,1
25.6,38,0.01,27,0,-0.1,5,24.94,0.63,1
25.6,38,0.01,27,0,0,5,25.26,0.68,1
25.6,38,0.01,27,0,0,5,25.26,0.68,1
28,44,0.03,27,0,0.9,21,27.68,0.63,1
28.6,41,0.05,27,0,1.1,31,28.41,0.68,1
28.6,41,0.05,27,0,1.1,31,28.41,0.68,1
28.3,51,0.03,27,0,1,26,28.18,0.63,1
28.3,51,0.03,27,0,1,26,28.11,0.62,1
25.8,64,0.02,27,0,0.4,8,26.58,0.68,1
25.8,64,0.02,27,0,0.3,7,26.13,0.62,1
26.8,64,0.01,27,0,0.4,9,26.4,0.63,1
24.9,67,0.02,27,0,-0.1,5,24.85,0.63,1
24.9,67,0.02,27,0,-0.1,5,24.77,0.62,1
24.9,70,0.01,27,0,0,5,25.07,0.62,1
24.9,70,0.01,27,0,0,5,25.07,0.62,1
24.9,70,0.01,27,0,0.1,5,25.56,0.68,1
25.6,67,0.02,27,0,0.2,6,25.76,0.68,1
25.6,67,0.02,27,0,0.1,5,25.27,0.62,1
25.6,67,0.02,27,0,0.2,6,25.76,0.68,1
25.4,66,0.01,27,0,0.5,10,27.15,0.88,1
29.5,63,0.04,27,0,1.5,54,30.53,0.68,1
29.5,63,0.04,27,0,1.5,54,30.53,0.68,1
29.5,63,0.04,27,0,1.5,50,30.13,0.62,1
29.9,63,0.6,27,0,1.3,40,28.17,0.68,1
29.8,65,0.05,27,0,1.7,62,31.01,0.63,1
29.8,65,0.05,27,0,1.7,61,30.94,0.62,1
29.8,65,0.05,27,0,1.7,62,31.01,0.63,1
29.7,64,0.04,27,0,1.7,62,31.13,0.68,1
29.6,60,0.02,27,0,1.7,61,30.66,0.63,1
29.6,60,0.02,27,0,1.7,63,30.97,0.68,1
28,51,0.02,27,0,0.9,22,27.9,0.68,1
28.9,68,0.03,27,0,1.5,50,30.5,0.68,1
28.9,68,0.03,27,0,1.5,50,30.5,0.68,1
28.9,68,0.03,27,0,1.5,50,30.5,0.68,1
28.7,67,0.05,27,0,1.4,46,30.22,0.68,1
28.7,67,0.05,27,0,1.4,46,30.22,0.68,1
28.7,67,0.05,27,0,1.4,46,30.22,0.68,1
28.7,61,0.05,27,0,1.3,42,29.65,0.68,1
28.7,61,0.05,27,0,1.3,42,29.65,0.68,1
26.3,47,0.03,27,0,0.4,8,26.31,0.68,1
26.5,46,0.02,27,0,0.3,7,25.92,0.64,1
23.8,48,0.02,27,0,-0.5,11,23.37,0.68,1
23.8,48,0.02,27,0,-0.5,11,23.37,0.68,1
25,48,0.03,27,0,-0.1,5,24.91,0.68,1
25.1,53,0.03,27,0,0,5,25.23,0.63,1
25.1,53,0.03,27,0,0.1,5,25.58,0.68,1
30.3,61,0.04,27,0,1.9,70,31.49,0.68,1
30.3,61,0.04,27,0,2,75,34.11,0.47,1.7
30.1,63,0.06,27,0,1.8,68,31.66,0.72,1
30.1,63,0.06,27,0,1.8,68,31.66,0.72,1
29.4,65,0.05,25.7,0,1.6,57,30.84,0.68,1
29.4,65,0.05,25.7,0,1.6,57,30.84,0.68,1
29.4,65,0.05,25.7,0,1.6,57,30.84,0.68,1
29.1,59,0.02,25.7,0,1.4,47,29.94,0.68,1
29.1,59,0.02,25.7,0,1.4,44,29.55,0.62,1
29.1,59,0.02,25.7,0,1.4,44,29.55,0.62,1
29.1,59,0.02,25.7,0,1.4,44,29.55,0.62,1
21.6,58,0.01,25.7,0,-0.2,6,25.24,0.63,1
28.1,59,0.02,25.7,0,1.1,29,28.6,0.63,1
28.1,59,0.02,25.7,0,1.1,29,28.6,0.63,1
28,61,0.01,25.7,0,1,27,28.48,0.62,1
28.8,51,0.02,25.7,0,1.2,36,28.98,0.68,1
28.8,51,0.02,25.7,0,1.2,36,28.98,0.68,1
30.3,29,0.04,25.7,0,1.5,52,29.26,0.68,1
30,62,0.04,25.7,0,1.6,55,30.47,0.63,1
28.1,46,0.04,25.7,0,0.8,18,27.5,0.68,1
28.1,46,0.04,25.7,0,0.8,18,27.5,0.68,1
26.4,57,0.01,25.7,0,0.5,10,26.77,0.68,1
26.4,57,0.01,25.7,0,0.5,10,26.77,0.68,1
26.6,57,0.02,25.7,0,0.5,11,26.88,0.68,1
26.6,57,0.02,25.7,0,0.4,9,26.45,0.62,1
25.9,59,0.01,25.7,0,0.2,6,25.6,0.62,1
25.9,59,0.01,25.7,0,0.2,6,25.6,0.62,1
26.4,57,0.01,25.7,0,0.4,9,26.41,0.63,1
26.4,57,0.01,25.7,0,0.4,9,26.41,0.63,1
24.9,59,0.02,25.7,0,-0.1,5,24.83,0.62,1
24.9,59,0.02,25.7,0,-0.1,5,24.83,0.62,1
25.6,61,0.01,25.7,0,0,5,24.99,0.62,1
24.9,68,0.01,25.7,0,-0.1,5,24.76,0.63,1
24.9,68,0.01,25.7,0,0,5,25.17,0.68,1
25.2,63,0.01,25.7,0,0.4,8,26.71,0.88,1
25.2,63,0.01,25.7,0,-0.1,5,24.74,0.62,1
25.9,47,0.01,25.7,0,0.3,7,26.01,0.68,1
25.9,47,0.01,25.7,0,0.2,6,25.67,0.63,1
24.8,59,0.02,25.7,0,-0.1,5,24.91,0.68,1
25.1,54,0.01,25.7,0,0,5,25.3,0.68,1
25.1,54,0.01,25.7,0,-0.1,5,24.94,0.63,1
25.1,54,0.01,25.7,0,0,5,25.3,0.68,1
30.3,33,0.04,25.7,0,1.6,57,29.46,0.62,1
30.3,33,0.04,25.7,0,1.7,60,29.78,0.68,1
23.8,48,0.02,25.7,0,-0.5,11,23.37,0.68,1
23.8,48,0.02,25.7,0,-0.5,11,23.37,0.68,1
28.3,65,0.05,25.7,0,1.2,37,29.46,0.68,1
28.2,42,0.01,25.7,0,0.8,19,27.42,0.62,1
25.8,47,0.01,25.7,0,0.2,6,25.77,0.68,1
25.8,47,0.01,25.7,0,0.2,6,25.77,0.68,1
26.1,44,0.01,25.7,0,0.2,6,25.56,0.68,1
26.1,44,0.01,25.7,0,0.1,5,25.16,0.62,1
26.3,50,0.01,25.7,0,0.5,10,26.8,0.72,1
27.5,64,0.01,25.7,0,1,27,28.77,0.72,1
27.5,64,0.01,25.7,0,1,27,28.77,0.72,1
27.5,64,0.01,25.7,0,1,27,28.77,0.72,1
28.3,64,0.01,25.7,0,1.3,38,29.66,0.72,1
28.3,64,0.01,25.7,0,1.3,38,29.66,0.72,1
26.1,58,0.01,25.7,0,0.3,7,26.18,0.62,1
26.1,58,0.01,25.7,0,0.4,8,26.33,0.64,1
26.2,57,0.01,25.7,0,0.5,10,26.89,0.75,1
26.2,57,0.01,25.7,0,0.4,8,26.25,0.66,1
26.4,57,0.01,25.7,0,0.6,12,27.19,0.73,1
26.4,57,0.01,25.7,0,0.5,10,26.7,0.66,1
26.4,57,0.01,25.7,0,0.6,13,27.33,0.75,1
26.4,57,0.01,25.7,0,0.6,13,27.33,0.75,1
25.4,59,0.01,25.7,0,0.2,6,25.93,0.72,1
25.4,59,0.01,25.7,0,0.2,6,25.93,0.72,1
25.4,59,0.01,25.7,0,0.1,5,25.48,0.66,1
24.6,64,0.01,25.7,0,0,5,25.08,0.72,1
25.2,63,0.01,25.7,0,0.1,5,25.37,0.66,1
25.2,63,0.01,25.7,0,0.2,6,25.83,0.72,1
25.2,63,0.01,25.7,0,0.2,6,25.83,0.72,1
25.2,64,0.01,25.7,0,0.1,5,25.4,0.68,1
25.6,63,0.01,25.7,0,0.2,6,25.69,0.66,1
25.6,63,0.01,25.7,0,0.3,7,26.15,0.72,1
25.5,64,0.01,25.7,0,0.2,6,25.61,0.66,1
25.5,65,0.02,25.7,0,0.3,7,26.31,0.72,1
28.1,57,0.02,25.7,0,1.1,28,28.69,0.72,1
28.1,57,0.02,25.7,0,1,27,28.56,0.7,1
27.5,51,0.01,25.7,0,0.8,19,27.76,0.7,1
27.5,51,0.01,25.7,0,0.9,22,28.09,0.75,1
27.5,51,0.01,25.7,0,0.9,22,28.09,0.75,1
28.4,58,0.01,25.7,0,1.2,37,29.17,0.64,1
28.4,58,0.01,25.7,0,1.2,37,29.17,0.64,1
28.4,58,0.01,25.7,0,1.2,37,29.17,0.64,1
28.4,58,0.01,25.7,0,1.2,37,29.17,0.64,1
27.2,68,0.02,25.7,0,0.8,19,28.07,0.7,1
29,44,0.01,21.6,0,1.1,32,28.54,0.7,1
29.6,49,0.01,21.6,0,1.4,46,29.65,0.72,1
29.6,49,0.01,21.6,0,1.4,43,29.28,0.66,1
29.6,49,0.01,21.6,0,1.4,46,29.65,0.72,1
29.6,49,0.01,21.6,0,1.4,43,29.28,0.66,1
29.6,47,0.02,21.6,0,1.3,42,29.05,0.63,1
29.6,47,0.02,21.6,0,1.4,44,29.29,0.67,1
29.6,47,0.02,21.6,0,1.4,47,29.59,0.72,1
29.6,46,0.02,21.6,0,1.4,44,29.39,0.72,1
29.6,46,0.02,21.6,0,1.4,44,29.39,0.72,1
29.4,48,0.01,21.6,0,1.4,48,29.53,0.66,1
29.4,48,0.01,21.6,0,1.4,48,29.53,0.66,1
29.8,48,0.02,21.6,0,1.6,55,29.93,0.66,1
29.8,48,0.02,21.6,0,1.6,55,29.93,0.66,1
30.3,46,0.01,21.6,0,1.8,66,30.5,0.66,1
30.3,46,0.01,21.6,0,1.8,66,30.5,0.66,1
30.3,46,0.01,21.6,0,1.8,66,30.5,0.66,1
30.3,46,0.01,21.6,0,1.8,66,30.5,0.66,1
28,42,0.02,21.6,0,1,25,28.1,0.7,1
28,42,0.02,21.6,0,1,25,28.1,0.7,1
28,42,0.02,21.6,0,1,25,28.1,0.7,1
27.6,42,0.01,21.6,0,0.8,17,27.46,0.7,1
30.7,43,0.01,21.6,0,1.8,69,30.76,0.72,1
31.7,40,0.01,21.6,0,3,99,35.03,0.82,1
31.7,40,0.01,21.6,0,3,99,34.45,0.66,1
29.6,35,0.01,21.6,0,1.3,39,28.87,0.72,1
29.6,35,0.01,21.6,0,1.3,39,28.87,0.72,1
29.8,34,0.02,21.6,0,1.4,45,29.14,0.72,1
29.9,35,0.01,21.6,0,1.5,49,29.38,0.72,1
29.9,35,0.01,21.6,0,1.5,49,29.38,0.72,1
29.9,35,0.01,21.6,0,1.5,49,29.38,0.72,1
29.9,35,0.01,21.6,0,1.5,49,29.38,0.72,1
29.9,35,0.01,21.6,0,1.5,49,29.38,0.72,1
29.9,35,0.01,21.6,0,1.5,49,29.38,0.72,1
27.2,44,0.01,21.6,0,0.5,11,26.68,0.66,1
25.7,45,0.01,21.6,0,0.2,6,25.67,0.72,1
26.1,47,0.01,21.6,0,0.4,8,26.27,0.72,1
26.1,47,0.01,21.6,0,0.4,8,26.27,0.72,1
27.1,44,0.01,21.6,0,0.6,12,26.96,0.75,1
27.1,44,0.01,21.6,0,0.5,11,26.77,0.72,1
27.3,43,0,21.6,0,0.7,16,27.39,0.72,1
27.3,43,0,21.6,0,0.7,16,27.39,0.72,1
27.3,43,0,21.6,0,0.7,16,27.39,0.72,1
27.3,43,0,21.6,0,0.7,15,27.27,0.7,1
27.4,42,0.01,21.6,0,1,27,28.86,0.97,1
27.4,44,0,21.6,0,0.6,14,27,0.66,1
27.4,44,0,21.6,0,0.7,16,27.38,0.72,1
25.2,52,0.02,21.6,0,0.1,5,25.47,0.7,1
25.2,52,0.02,21.6,0,0.1,5,25.61,0.72,1
25.2,52,0.02,21.6,0,0.1,5,25.47,0.7,1
25.2,52,0.02,21.6,0,0.1,5,25.47,0.7,1
25.2,52,0.03,21.6,0,0.1,5,25.51,0.72,1
25.2,52,0.03,21.6,0,0.1,5,25.37,0.7,1
25.2,52,0.03,21.6,0,0.1,5,25.37,0.7,1
25.2,52,0.03,21.6,0,-0.1,5,24.79,0.62,1
25.2,52,0.03,21.6,0,0.1,5,25.51,0.72,1
25.2,52,0.03,21.6,0,0.1,5,25.51,0.72,1
25,53,0.01,21.6,0,0.1,5,25.52,0.72,1
25,53,0.01,21.6,0,-0.1,5,24.81,0.62,1
25.1,53,0.02,21.6,0,0.4,8,26.61,0.9,1
25.1,53,0.02,21.6,0,0.1,5,25.37,0.72,1
25.1,53,0.02,21.6,0,0.1,5,25.37,0.72,1
25,53,0.01,21.6,0,-0.1,5,24.73,0.64,1
25,53,0.01,21.6,0,0,5,25.02,0.68,1
25,53,0.01,21.6,0,0.1,5,25.52,0.75,1
25,53,0.01,21.6,0,0,5,25.3,0.72,1
25,53,0.01,21.6,0,-0.1,5,24.73,0.64,1
25.3,53,0.02,21.6,0,0.1,5,25.38,0.68,1
25.1,53,0.01,21.6,0,0.1,5,25.34,0.7,1
25.1,53,0.01,21.6,0,0.1,5,25.48,0.72,1
25.4,53,0.02,21.6,0,0.1,5,25.57,0.68,1
25.4,53,0.02,21.6,0,0.2,6,25.86,0.72,1
25.4,53,0.02,21.6,0,0.1,5,25.43,0.66,1
25.4,53,0.02,21.6,0,0.2,6,25.86,0.72,1
25.4,53,0.02,21.6,0,0.2,6,25.86,0.72,1
25.4,53,0.03,21.6,0,0.2,6,25.91,0.73,1
25.4,53,0.03,21.6,0,0.2,6,25.84,0.72,1
25.2,52,0.02,21.6,0,0.1,5,25.36,0.73,1
25.2,52,0.02,21.6,0,0.1,5,25.29,0.72,1
24.9,54,0.01,21.6,0,0,5,25.07,0.72,1
24.9,54,0.01,21.6,0,-0.1,5,24.93,0.7,1
24.9,54,0.01,21.6,0,0,5,25.07,0.72,1
24.9,54,0.01,21.6,0,-0.2,6,24.49,0.64,1
25.3,52,0.02,21.6,0,0.1,5,25.56,0.72,1
25.3,52,0.02,21.6,0,0.1,5,25.56,0.72,1
25.3,52,0.02,21.6,0,0,5,24.99,0.64,1
25.3,52,0.02,21.6,0,0.1,5,25.56,0.72,1
25.3,52,0.02,21.6,0,0.1,5,25.56,0.72,1
25.2,52,0.01,21.6,0,0.1,5,25.49,0.72,1
25.2,52,0.01,21.6,0,0.1,5,25.49,0.72,1
25.2,52,0.01,21.6,0,0.1,5,25.49,0.72,1
24.9,54,0.02,21.6,0,0,5,25.18,0.72,1
25.2,52,0.01,21.6,0,0.1,5,25.49,0.72,1
25,54,0.01,21.6,0,0.1,5,25.48,0.72,1
25,54,0.01,21.6,0,0.1,5,25.48,0.72,1
25,54,0.01,21.6,0,0.1,5,25.48,0.72,1
25,54,0.01,21.6,0,0.1,5,25.48,0.72,1
25,54,0.01,21.6,0,0.1,5,25.48,0.72,1
25,54,0.01,21.6,0,0.1,5,25.48,0.72,1
25,54,0.01,21.6,0,0.1,5,25.69,0.75,1
25.1,53,0.03,21.6,0,0,5,25.29,0.75,1
25.1,53,0.03,21.6,0,0,5,25.08,0.72,1
25.1,53,0.03,21.6,0,0,5,25.08,0.72,1
25.1,53,0.03,21.6,0,0,5,25.08,0.72,1
25,54,0.02,21.6,0,0,5,25.21,0.72,1
25.6,53,0.02,21.6,0,0,5,25.17,0.72,1
25.6,53,0.02,21.6,0,-0.1,5,24.73,0.66,1
25.6,53,0.02,21.6,0,0,5,25.17,0.72,1
25.2,46,0.02,21.6,0,0,5,25.21,0.72,1
25.2,46,0.02,21.6,0,0,5,25.21,0.72,1
25.2,46,0.02,21.6,0,0,5,25.21,0.72,1
25.2,46,0.02,21.6,0,0,5,25.21,0.72,1
25.2,46,0.02,21.6,0,-0.1,5,24.66,0.64,1
25.2,46,0.02,21.6,0,0.4,8,26.62,0.9,1
25.2,46,0.02,21.6,0,0.1,5,25.45,0.72,1
24.8,49,0.03,21.6,0,-0.2,6,24.5,0.66,1
24.8,49,0.03,21.6,0,-0.2,6,24.5,0.66,1
24.8,49,0.03,21.6,0,-0.1,5,24.92,0.72,1
24.8,49,0.03,21.6,0,-0.1,5,24.92,0.72,1
24.4,51,0.01,21.6,0,-0.2,6,24.62,0.72,1
24.4,51,0.01,21.6,0,-0.3,7,24.18,0.66,1
24.4,51,0.01,21.6,0,-0.2,6,24.62,0.72,1
24.5,51,0.01,21.6,0,-0.2,6,24.59,0.68,1
24.5,51,0.01,21.6,0,-0.2,6,24.59,0.68,1
24.5,51,0.01,21.6,0,-0.1,5,24.87,0.72,1
24.3,51,0.01,21.6,0,-0.3,7,24.15,0.66,1
25.2,49,0.01,21.6,0,-0.1,5,24.7,0.64,1
25.2,49,0.01,21.6,0,0,5,25.26,0.72,1
24.9,52,0.02,21.6,0,-0.1,5,24.64,0.72,1
24.9,52,0.02,21.6,0,-0.1,5,24.64,0.72,1
24.9,52,0.02,21.6,0,-0.1,5,24.64,0.72,1
24.9,52,0.02,21.6,0,-0.1,5,24.64,0.72,1
23.7,55,0.01,21.6,0,-0.3,7,24.1,0.72,1
23.7,55,0.01,21.6,0,-0.3,7,24.1,0.72,1
23.7,55,0.01,21.6,0,-0.3,7,24.1,0.72,1
23.7,55,0.01,21.6,0,-0.3,7,24.1,0.72,1
24,53,0.01,21.6,0,-0.2,6,24.46,0.72,1
24,53,0.01,21.6,0,-0.4,8,24.02,0.66,1
24,53,0.01,21.6,0,-0.2,6,24.46,0.72,1
24,53,0.01,21.6,0,-0.2,6,24.46,0.72,1
24,53,0.01,21.6,0,-0.2,6,24.46,0.72,1
23.7,55,0.02,21.6,0,-0.4,8,23.99,0.72,1
26.1,45,0.02,21.6,0,0.6,12,27.04,0.68,1
26.1,45,0.02,21.6,0,0.6,13,27.29,0.72,1
26.1,45,0.02,21.6,0,0.6,13,27.29,0.72,1
27.7,38,0.01,21.6,0,0.9,21,27.76,0.72,1
28,57,0.05,21.6,0,1.1,31,28.93,0.72,1
28.2,35,0.04,21.6,0,0.9,23,27.73,0.66,1
28.2,35,0.04,21.6,0,1,27,28.25,0.75,1
28.2,35,0.04,21.6,0,1,27,28.25,0.75,1
28.1,34,0.02,21.6,0,1,25,28.06,0.75,1
28.1,34,0.02,21.6,0,1,25,28.06,0.75,1
