,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Thermal sensation,Thermal preference,Thermal comfort,activity_10,activity_20,activity_30,activity_60,Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
212,Italy,-0.1,5,24.47,0.34,1.2,25.2,45,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,77.4,25.2,77.4,25.1,77.1,25.8,78.4,25.9,78.5,25.6,78.1,25.3,77.6,14.07,0.07,14.07,0.07,14.34,0.04,7.99,1,0,0,1,0,25,77,Database 2
213,Italy,0.1,5,25.08,0.39,1,26.7,51.6,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Air Conditioned,Mechanical Heating,2,cooler,4,1,1,1,1,80,26.7,80,26.3,79.3,26.4,79.6,27.2,80.9,26.9,80.4,26,78.7,16,0.08,16,0.09,18.17,0.04,7.53,1,0,1,1,0,25,77,Database 2
214,Italy,0,5,25.42,0.47,1,26.1,54.9,0.12,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1,79.1,26.1,79.1,26,78.8,26.4,79.6,26.6,79.9,26.4,79.5,26,78.8,23.63,0.12,23.63,0.09,17.69,0.06,10.99,0,0,1,1,0,25,77,Database 2
215,Italy,0.6,13,26.83,0.24,1.6,26.6,51.2,0.15,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.6,1.6,1.6,1.6,79.9,26.6,79.9,26.5,79.7,26.9,80.5,27,80.6,26.8,80.3,26.5,79.7,30.47,0.15,30.47,0.11,20.71,0.08,15.13,0,0,0,1,0,25,77,Database 2
216,Italy,0.6,12,26.8,0.45,1.2,26.7,54.6,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1.2,1,1.2,1.2,80.1,26.7,80.1,26.5,79.7,26.7,80.1,27.2,81,26.8,80.3,26.3,79.4,15.33,0.08,15.33,0.08,15.98,0.04,8.54,0,0,1,1,0,25,77,Database 2
217,Italy,1.1,31,29.25,0.34,1.8,26.7,54.6,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1.9,1.9,1.9,80.1,26.7,80.1,26.5,79.7,26.7,80.1,27.2,81,26.8,80.3,26.3,79.4,15.33,0.08,15.33,0.08,15.98,0.04,8.54,0,0,1,1,0,25,77,Database 2
218,Italy,-0.5,11,23.53,0.45,1,24.5,58.1,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1,76.1,24.5,76.1,24.4,75.8,25.2,77.4,24.8,76.6,24.8,76.6,24.7,76.5,14.06,0.07,14.06,0.08,15.02,0.05,9.81,0,0,0,1,0,25,77,Database 2
219,Italy,0.4,8,26.16,0.34,1.6,24.5,58.1,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1.6,1.9,76.1,24.5,76.1,24.4,75.8,25.2,77.4,24.8,76.6,24.8,76.6,24.7,76.5,14.06,0.07,14.06,0.08,15.02,0.05,9.81,0,0,0,1,0,25,77,Database 2
220,Italy,1,27,29.14,0.38,1.9,25.2,53.7,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Air Conditioned,Mechanical Heating,0,no change,5,1.9,1.6,2,2,77.4,25.2,77.4,25,76.9,25.7,78.3,25.9,78.6,25.5,77.9,25.2,77.4,14.06,0.07,14.06,0.07,14.58,0.05,9.52,0,0,0,1,0,25,77,Database 2
221,Italy,-0.4,8,23.8,0.6,1.2,22,47.7,0.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,71.6,22,71.6,22.3,72.2,23.3,73.9,22.4,72.3,22.8,73.1,22.9,73.2,19.53,0.1,19.53,0.09,17.16,0.02,3.46,0,0,0,1,0,25,77,Database 2
222,Italy,,,,0.31,,28.2,51.4,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,2,2,1,1,,82.8,28.2,82.8,27,80.5,27.6,81.6,27.4,81.3,27.4,81.3,26.5,79.8,3.94,0.02,3.94,0.02,3.94,0.05,9.85,1,0,0,1,0,25,77,Database 2
223,Italy,0.4,9,25.81,0.22,1.4,27.9,46.6,0.12,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.2,1.6,1.9,1.2,82.3,27.9,82.3,26,78.8,27.6,81.7,27.3,81.1,27.2,81,26.4,79.6,23.62,0.12,23.62,0.2,39.4,0.05,9.85,1,0,0,1,0,25,77,Database 2
224,Italy,,,,0.43,,26,48.4,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1.2,1,1.2,,78.8,26,78.8,25.1,77.2,26.1,78.9,25.4,77.8,25.8,78.5,25.1,77.2,7.87,0.04,7.87,0.02,3.94,0.05,9.85,1,1,0,1,0,25,77,Database 2
225,Italy,0.4,9,26.11,0.29,1.3,27.9,44.5,0.13,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,4,2,1.2,1.2,1.2,82.2,27.9,82.2,25.9,78.6,27.7,81.8,27.3,81.1,27.3,81.2,26.5,79.7,25.59,0.13,25.59,0.21,41.37,0.05,9.85,1,1,0,1,0,25,77,Database 2
226,Italy,1.1,31,29.11,0.43,1.6,28.3,45.4,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,2,82.9,28.3,82.9,26.7,80.1,27.9,82.2,27.4,81.3,27.5,81.5,26.5,79.8,15.75,0.08,15.75,0.03,5.91,0.05,9.85,1,1,0,1,0,25,77,Database 2
227,Italy,,,,0.43,,27.4,40.7,0.03,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,,,,,81.3,27.4,81.3,26,78.8,27.2,80.9,26.5,79.7,26.7,80.1,25.8,78.5,5.91,0.03,5.91,0.02,3.94,0.05,9.85,1,0,0,0,0,25,77,Database 2
228,Italy,0.9,23,27.9,0.39,1.5,27.7,43,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.6,2,2,1.2,81.8,27.7,81.8,26.2,79.1,27.4,81.3,26.9,80.5,27,80.6,26.1,79.1,9.84,0.05,9.84,0.03,5.91,0.05,9.85,1,0,0,1,0,25,77,Database 2
229,Italy,0.2,6,25.53,0.38,1.2,27.5,39.5,0.12,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,5,1.2,1.2,1.2,1.2,81.5,27.5,81.5,25.5,77.8,27.4,81.4,26.8,80.3,26.9,80.5,26.2,79.1,23.62,0.12,23.62,0.14,27.58,0.05,9.85,1,1,0,1,0,25,77,Database 2
230,Italy,0.8,17,27.54,0.43,1.5,27.4,43.9,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,2,1.2,2,1.2,81.3,27.4,81.3,25.5,77.9,27.2,81,26.6,79.9,26.7,80.1,25.9,78.7,17.72,0.09,17.72,0.11,21.67,0.05,9.85,1,0,0,0,0,25,77,Database 2
231,Italy,0.4,8,25.54,0.34,1.2,27.8,41.6,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,1.2,1.2,1.2,82.1,27.8,82.1,25.9,78.7,27.5,81.5,27,80.7,27.1,80.8,26.3,79.3,17.72,0.09,17.72,0.1,19.7,0.05,9.85,1,0,0,0,0,25,77,Database 2
232,Italy,,,,0.37,,28,40.2,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,3,1.2,1.9,,,82.4,28,82.4,26.5,79.8,27.5,81.5,27.2,80.9,27.2,81,26.3,79.3,3.94,0.02,3.94,0.01,1.97,0.05,9.85,0,0,0,1,0,25,77,Database 2
233,Italy,0.5,10,25.71,0.26,1.2,28.8,35.4,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,4,1.2,1.2,1.2,1.2,83.9,28.8,83.9,26.6,79.9,28.6,83.5,28,82.5,28.1,82.6,27.3,81.1,17.72,0.09,17.72,0.11,21.67,0.05,9.85,1,0,0,1,0,25,77,Database 2
234,Italy,0.5,11,25.95,0.35,1.2,29.1,37.1,0.17,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,1,1.2,1.2,1.2,1.2,84.3,29.1,84.3,26.9,80.4,29,84.1,28.2,82.7,28.4,83,27.5,81.6,33.46,0.17,33.46,0.18,35.46,0.05,9.85,1,0,0,1,0,25,77,Database 2
235,Italy,1,25,27.22,0.38,1.2,29.8,35.8,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,2,1,1.2,1.2,1.2,85.6,29.8,85.6,27.9,82.2,29.2,84.6,28.8,83.8,28.8,83.9,27.8,82.1,11.81,0.06,11.81,0.03,5.91,0.05,9.85,0,0,0,1,0,25,77,Database 2
236,Italy,0.7,16,26.72,0.22,1.3,28.4,53.5,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,4,1.2,1.2,2,1.2,83.1,28.4,83.1,27.1,80.7,28.4,83.1,27.6,81.8,28,82.3,27.2,80.9,17.72,0.09,17.72,0.05,9.85,0.05,9.85,1,0,0,0,0,25,77,Database 2
237,Italy,0,5,24.37,0.37,1.2,26.3,52.3,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,79.3,26.3,79.3,25.3,77.5,25.6,78,25.3,77.5,25.3,77.6,24.3,75.7,9.84,0.05,9.84,0.02,3.94,0.05,9.85,0,0,0,1,0,25,77,Database 2
238,Italy,0.5,10,26.53,0.46,1.4,26.3,52.3,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.6,2,1.2,79.3,26.3,79.3,25.3,77.5,25.6,78,25.3,77.5,25.3,77.6,24.3,75.7,9.84,0.05,9.84,0.02,3.94,0.05,9.85,0,0,0,0,0,25,77,Database 2
239,Italy,0.1,5,25,0.47,1.2,26.3,52.3,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,3,1.2,1.2,1,1.2,79.3,26.3,79.3,25.3,77.5,25.6,78,25.3,77.5,25.3,77.6,24.3,75.7,9.84,0.05,9.84,0.02,3.94,0.05,9.85,0,0,0,1,0,25,77,Database 2
240,Italy,1,26,28.82,0.34,2,26.3,52.3,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,2,1.2,1.2,1.2,2.8,79.3,26.3,79.3,25.3,77.5,25.6,78,25.3,77.5,25.3,77.6,24.3,75.7,9.84,0.05,9.84,0.02,3.94,0.05,9.85,0,0,0,1,0,25,77,Database 2
241,Italy,-0.1,5,24.17,0.34,1.2,26.3,52.4,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,-1,no change,5,1.2,1.2,1.2,1.2,79.3,26.3,79.3,25.3,77.5,25.5,78,25.3,77.5,25.3,77.6,24.3,75.7,7.87,0.04,7.87,0.01,1.97,0.05,9.85,0,0,0,1,0,25,77,Database 2
242,Italy,0.6,12,26.61,0.45,1.2,27.3,55.1,0.03,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,81.2,27.3,81.2,26.5,79.6,26.9,80.5,26.3,79.3,26.5,79.6,25.6,78,5.91,0.03,5.91,0.01,1.97,0.05,9.85,0,0,0,1,0,25,77,Database 2
243,Italy,0.3,7,25.58,0.4,1,27.8,57.2,0.03,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,2,cooler,2,1,1,1,1,82.1,27.8,82.1,26.9,80.4,27.4,81.4,26.8,80.3,27,80.6,26.1,79,5.91,0.03,5.91,0.02,3.94,0.05,9.85,0,0,0,1,0,25,77,Database 2
244,Italy,0.2,6,24.98,0.36,1.2,26.6,51.6,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,0,no change,4,1.2,1.2,1.2,1.2,80,26.6,80,25.9,78.5,26.6,79.8,25.7,78.3,26.1,78.9,25.3,77.5,11.81,0.06,11.81,0.02,3.94,0.05,9.85,0,0,0,1,0,25,77,Database 2
245,Italy,0.1,5,24.6,0.28,1.1,28,46,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,2,1,1.2,1.2,1,82.4,28,82.4,26.9,80.5,27.3,81.1,26.9,80.3,27,80.5,26,78.7,3.94,0.02,3.94,0.01,1.97,0.05,9.85,0,0,0,1,0,25,77,Database 2
246,Italy,0.4,9,25.76,0.4,1.1,28,46,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,2,cooler,4,1.2,1.2,1.2,1,82.4,28,82.4,26.9,80.5,27.3,81.1,26.9,80.3,27,80.5,26,78.7,3.94,0.02,3.94,0.01,1.97,0.05,9.85,1,0,0,0,0,25,77,Database 2
247,Italy,0.4,8,25.58,0.38,1.2,28,40.3,0.04,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,0,no change,5,1.2,1.2,1,1.2,82.3,28,82.3,26.9,80.4,27.2,81,26.8,80.3,26.9,80.3,25.9,78.6,7.87,0.04,7.87,0.03,5.91,0.05,9.85,0,0,0,1,0,25,77,Database 2
248,Italy,0.3,6,25.03,0.34,1.2,27.6,35.3,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,81.8,27.6,81.8,26.8,80.2,27.2,80.9,26.6,79.9,26.8,80.2,25.8,78.5,11.81,0.06,11.81,0.02,3.94,0.05,9.85,0,0,0,1,0,25,77,Database 2
249,Italy,0.2,6,24.72,0.33,1.2,27.6,33.9,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1,1.2,81.7,27.6,81.7,26.7,80,27.2,81,26.6,79.8,26.8,80.2,25.8,78.5,11.81,0.06,11.81,0.05,9.85,0.05,9.85,0,0,1,1,0,25,77,Database 2
250,Italy,1.1,32,30.34,1,1.3,27.6,33.9,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Air Conditioned,Mechanical Heating,0,,3,1.2,2,1.2,1.2,81.7,27.6,81.7,26.7,80,27.2,81,26.6,79.8,26.8,80.2,25.8,78.5,11.81,0.06,11.81,0.05,9.85,0.05,9.85,0,0,0,1,0,25,77,Database 2
251,Italy,,,,0.83,1.7,,,,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-2,warmer,5,1.2,1.2,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,5,41,Database 2
252,Italy,,,,0.98,,26.8,22.1,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,,1.2,,80.3,26.8,80.3,23.2,73.7,23.6,74.5,22.8,73,23.2,73.8,22.5,72.6,1.97,0.01,1.97,0.01,1.97,0.1,19.7,0,0,0,1,0,5,41,Database 2
